intent,examples
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [morning](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Wednesday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Wednesday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [afternoon](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [afternoon](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Wednesday](day_of_week) [evening](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Wednesday](day_of_week) [evening](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [evening](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [evening](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Wednesday](day_of_week) [night](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Wednesday](day_of_week) [night](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [night](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Wednesday](day_of_week) in [July](month) [2025](year) in the [night](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Wednesday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [morning](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [morning](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [morning](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [morning](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [afternoon](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [afternoon](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [evening](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [evening](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [evening](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [evening](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [night](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Thursday](day_of_week) [night](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [night](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Thursday](day_of_week) in [July](month) [2025](year) in the [night](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Thursday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [morning](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [morning](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [morning](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [morning](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [afternoon](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [afternoon](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [afternoon](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [evening](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [evening](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [evening](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [evening](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [evening](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [night](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Friday](day_of_week) [night](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [night](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Friday](day_of_week) in [July](month) [2025](year) in the [night](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [night](hour) on [Friday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Saturday](day_of_week) [morning](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Saturday](day_of_week) [morning](hour) in [July](month)?
birdwatching_location,Can I spot a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Saturday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,What are the best locations to find a [Blue-tailed Bee-eater](bird_name) on [Saturday](day_of_week) in [July](month) [2025](year) in the [morning](hour)?
birdwatching_location,Where should I go to see a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Saturday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Tell me where I can see a [Blue-tailed Bee-eater](bird_name) on [Saturday](day_of_week) in [July](month) [2025](year) in the [morning](hour).
birdwatching_location,Will I find a [Blue-tailed Bee-eater](bird_name) in the [morning](hour) on [Saturday](day_of_week) in [July](month) [2025](year)?
birdwatching_location,Where can I find a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Saturday](day_of_week) [afternoon](hour) in [July](month)?
birdwatching_location,Will I be able to see a [Blue-tailed Bee-eater](bird_name) on [2025](year) [Saturday](day_of_week) [afternoon](hour) in [July](month)?
